year,state,gender,false,true,total,%
1975,TX,F,90135,5573,95708,5.822919714130481
1975,TX,M,75571,31639,107210,29.511239623169484
1975,UT,F,11731,620,12351,5.019836450489839
1975,UT,M,9248,5219,14467,36.07520564042303
1975,VA,F,25567,1493,27060,5.517368810051737
1975,VA,M,20437,10496,30933,33.93140012284615
1975,VT,F,2051,148,2199,6.730331969076852
1975,VT,M,1528,1169,2697,43.34445680385613
1975,WA,F,18661,1208,19869,6.079822839599376
1975,WA,M,14489,8749,23238,37.64953954729322
1975,WI,F,26029,1436,27465,5.228472601492809
1975,WI,M,18795,12101,30896,39.16688244432937
1975,WV,F,10633,567,11200,5.0625
1975,WV,M,8281,4759,13040,36.49539877300613
1975,WY,F,1812,100,1912,5.230125523012552
1975,WY,M,1513,971,2484,39.090177133655395
1976,AK,F,2042,157,2199,7.139608913142337
1976,AK,M,1719,1276,2995,42.60434056761269
1976,AL,F,20404,1106,21510,5.141794514179451
1976,AL,M,17243,7918,25161,31.469337466714357
1976,AR,F,11780,613,12393,4.9463406761881705
1976,AR,M,10144,4703,14847,31.67643294941739
1976,AZ,F,14341,923,15264,6.046907756813417
1976,AZ,M,11527,6388,17915,35.657270443762215
1976,CA,F,135730,8140,143870,5.657885591158685
1976,CA,M,105791,53044,158835,33.395662165139925
1976,CO,F,15257,961,16218,5.925514860032063
1976,CO,M,11634,7223,18857,38.30407806119743
1976,CT,F,12834,881,13715,6.423623769595334
1976,CT,M,9298,6583,15881,41.45204961904162
1976,DC,F,5479,344,5823,5.9076077623218275
1976,DC,M,5005,2659,7664,34.6946764091858
1976,DE,F,2436,144,2580,5.5813953488372094
1976,DE,M,1868,1407,3275,42.9618320610687
1976,FL,F,38964,2007,40971,4.898586805301311
1976,FL,M,31906,15353,47259,32.48693370574917
1976,GA,F,29367,1514,30881,4.902690975033193
1976,GA,M,24447,11217,35664,31.45188425302826
1976,HI,F,4448,186,4634,4.013810962451446
1976,HI,M,4223,1981,6204,31.931012250161185
1976,IA,F,16632,930,17562,5.295524427741715
1976,IA,M,12302,7297,19599,37.23149140262259
1976,ID,F,5504,335,5839,5.737283781469429
1976,ID,M,4575,2644,7219,36.625571408782385
1976,IL,F,66168,3757,69925,5.372899535216303
1976,IL,M,51208,27270,78478,34.74859196207854
1976,IN,F,31896,1888,33784,5.588444233956903
1976,IN,M,24040,14128,38168,37.01530077551876
1976,KS,F,12326,687,13013,5.279336048566818
1976,KS,M,9859,5341,15200,35.13815789473684
1976,KY,F,22180,1265,23445,5.395606739176797
1976,KY,M,17540,9110,26650,34.18386491557223
1976,LA,F,24942,1094,26036,4.201874327853742
1976,LA,M,22343,8069,30412,26.532289885571487
1976,MA,F,26868,1708,28576,5.977043673012318
1976,MA,M,18350,13722,32072,42.78498378648042
1976,MD,F,16568,886,17454,5.076200297925977
1976,MD,M,12956,7305,20261,36.05448891959923
1976,ME,F,5279,359,5638,6.367506207875133
1976,ME,M,3797,2718,6515,41.7191097467383
1976,MI,F,51537,2894,54431,5.316823133875916
1976,MI,M,38795,22371,61166,36.5742405911781
1976,MN,F,22467,1590,24057,6.609302905599201
